Individual/SHOP,Exchange_Type,State,Issuer_Name,Issuer_ID,Is_Issuer_New_to_Exchange?(Yes_or_No),SADP_Only,Plan_ID,Plan_Type,QHP or SADP?,Metal_Level,URL_Claims_Payment_Policies,Issuer_Claims_Received_Out_of_Network,Issuer_Claims_Received_In_Network,Issuer_Claims_Denied_Out_of_Network,Issuer_Claims_Denied_In_Network,Issuer_Claims_Resubmitted_Out_of_Network,Issuer_Claims_Resubmitted_In_Network,Issuer_Internal_Appeals_Filed,Issuer_Number_Internal_Appeals_Overturned,Issuer_Percent_Internal_Appeals_Overturned,Issuer_External_Appeals_Filed,Issuer_Number_External_Appeals_Overturned,Issuer_Percent_External_Appeals_Overturned,Plan_Number_Claims_Received_Out_of_Network,Plan_Number_Claims_Received_In_Network,Plan_Number_Claims_Denied_Out_of_Network,Plan_Number_Claims_Denied_In_Network,Plan_Number_Claims_Resubmitted_Out_of_Network,Plan_Number_Claims_Resubmitted_In_Network,Plan_Number_Claims_Denied_Referral_Required,Plan_Number_Claims_Denied_Due_To_Out_Of_Network,Plan_Number_Claims_Denied_Services_Excluded,Plan_Number_Claims_Denied_Not_Medically_Necessary_Excluding_Behavioral_Health,Plan_Number_Claims_Denied_Not_Medically_Necessary_Behavioral_Health_Only,Plan_Number_Claims_Denied_Due_To_Enrolle_Benefit_Limit_Reached,Plan_Number_Claims_Denied_Due_To_Member_Not_Covered,Plan_Number_Claims_Denied_Due_To_Investigational_Experimental_Cosmetic_Proceduce,Plan_Number_Claims_Denied_Due_To_Administrative_Reason,Plan_Number_Claims_Denied_Other,Rate_Review,Financial_Information,Average Monthly Enrollment,Average Monthly Disenrollment,source_sheet,Issuer_Claims_Received_Out_of_Network_suppressed,Issuer_Claims_Received_In_Network_suppressed,Issuer_Claims_Denied_Out_of_Network_suppressed,Issuer_Claims_Denied_In_Network_suppressed,Issuer_Claims_Resubmitted_Out_of_Network_suppressed,Issuer_Claims_Resubmitted_In_Network_suppressed,Issuer_Internal_Appeals_Filed_suppressed,Issuer_Number_Internal_Appeals_Overturned_suppressed,Issuer_Percent_Internal_Appeals_Overturned_suppressed,Issuer_External_Appeals_Filed_suppressed,Issuer_Number_External_Appeals_Overturned_suppressed,Issuer_Percent_External_Appeals_Overturned_suppressed,Plan_Number_Claims_Received_Out_of_Network_suppressed,Plan_Number_Claims_Received_In_Network_suppressed,Plan_Number_Claims_Denied_Out_of_Network_suppressed,Plan_Number_Claims_Denied_In_Network_suppressed,Plan_Number_Claims_Resubmitted_Out_of_Network_suppressed,Plan_Number_Claims_Resubmitted_In_Network_suppressed,Plan_Number_Claims_Denied_Referral_Required_suppressed,Plan_Number_Claims_Denied_Due_To_Out_Of_Network_suppressed,Plan_Number_Claims_Denied_Services_Excluded_suppressed,Plan_Number_Claims_Denied_Not_Medically_Necessary_Excluding_Behavioral_Health_suppressed,Plan_Number_Claims_Denied_Not_Medically_Necessary_Behavioral_Health_Only_suppressed,Plan_Number_Claims_Denied_Due_To_Enrolle_Benefit_Limit_Reached_suppressed,Plan_Number_Claims_Denied_Due_To_Member_Not_Covered_suppressed,Plan_Number_Claims_Denied_Due_To_Investigational_Experimental_Cosmetic_Proceduce_suppressed,Plan_Number_Claims_Denied_Due_To_Administrative_Reason_suppressed,Plan_Number_Claims_Denied_Other_suppressed,Average Monthly Enrollment_suppressed,Average Monthly Disenrollment_suppressed,rule_anomaly,rule_reason,ml_prediction,ml_anomaly,ml_anomaly_score,final_anomaly,anomaly_type,severity
Individual,SBE-FP,OR,Kaiser Foundation Healthplan of the NW,71287,No,No,71287OR0420002,EPO,QHP,Gold,https://healthy.kaiserpermanente.org/oregon-washington/support/transparency-coverage,2384.0,9923.0,408.0,725.0,19.0,58.0,39.0,17.0,43.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95540&:refresh,32.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,,1,False,0.17035548868880962,False,NORMAL,NORMAL
Individual,SBE-FP,OR,Kaiser Foundation Healthplan of the NW,71287,No,No,71287OR0420003,EPO,QHP,Silver,https://healthy.kaiserpermanente.org/oregon-washington/support/transparency-coverage,2384.0,9923.0,408.0,725.0,19.0,58.0,39.0,17.0,43.59,0.0,0.0,0.0,320.0,1335.0,53.0,82.0,,,61.0,0.0,,0.0,0.0,0.0,,0.0,34.0,38.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95540&:refresh,72.0,13.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,False,,1,False,0.1699996668885636,False,NORMAL,NORMAL
Individual,SBE-FP,OR,Kaiser Foundation Healthplan of the NW,71287,No,No,71287OR0420004,EPO,QHP,Bronze,https://healthy.kaiserpermanente.org/oregon-washington/support/transparency-coverage,2384.0,9923.0,408.0,725.0,19.0,58.0,39.0,17.0,43.59,0.0,0.0,0.0,39.0,57.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95540&:refresh,527.0,80.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,False,,1,False,0.15217482321942927,False,NORMAL,NORMAL
Individual,SBE-FP,OR,Kaiser Foundation Healthplan of the NW,71287,No,No,71287OR0420005,EPO,QHP,Gold,https://healthy.kaiserpermanente.org/oregon-washington/support/transparency-coverage,2384.0,9923.0,408.0,725.0,19.0,58.0,39.0,17.0,43.59,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95540&:refresh,199.0,32.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,,1,False,0.16861451803535882,False,NORMAL,NORMAL
Individual,SBE-FP,OR,Kaiser Foundation Healthplan of the NW,71287,No,No,71287OR0420011,EPO,QHP,Silver,https://healthy.kaiserpermanente.org/oregon-washington/support/transparency-coverage,2384.0,9923.0,408.0,725.0,19.0,58.0,39.0,17.0,43.59,0.0,0.0,0.0,671.0,2649.0,131.0,214.0,,18.0,127.0,0.0,,0.0,0.0,0.0,,0.0,109.0,101.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95540&:refresh,293.0,32.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,False,,1,False,0.1682530629715303,False,NORMAL,NORMAL
Individual,SBE-FP,OR,Kaiser Foundation Healthplan of the NW,71287,No,No,71287OR0420012,EPO,QHP,Silver,https://healthy.kaiserpermanente.org/oregon-washington/support/transparency-coverage,2384.0,9923.0,408.0,725.0,19.0,58.0,39.0,17.0,43.59,0.0,0.0,0.0,1309.0,5680.0,207.0,405.0,,34.0,235.0,0.0,,0.0,0.0,0.0,,0.0,175.0,196.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95540&:refresh,586.0,102.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,False,,1,False,0.15360464665712303,False,NORMAL,NORMAL
Individual,SBE-FP,OR,Kaiser Foundation Healthplan of the NW,71287,No,No,71287OR0420014,EPO,QHP,Bronze,https://healthy.kaiserpermanente.org/oregon-washington/support/transparency-coverage,2384.0,9923.0,408.0,725.0,19.0,58.0,39.0,17.0,43.59,0.0,0.0,0.0,,12.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95540&:refresh,150.0,23.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,,1,False,0.17047715494762622,False,NORMAL,NORMAL
Individual,SBE-FP,OR,Kaiser Foundation Healthplan of the NW,71287,No,No,71287OR0420016,EPO,QHP,Bronze,https://healthy.kaiserpermanente.org/oregon-washington/support/transparency-coverage,2384.0,9923.0,408.0,725.0,19.0,58.0,39.0,17.0,43.59,0.0,0.0,0.0,12.0,40.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95540&:refresh,213.0,24.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,False,,1,False,0.16415953116584647,False,NORMAL,NORMAL
Individual,SPE,MI,"UnitedHealthcare Community Plan, Inc.",71667,No,No,71667MI0010026,HMO,QHP,Gold,https://www.uhc.com/transparency,330437.0,780202.0,190513.0,204912.0,27624.0,103245.0,671.0,159.0,23.7,0.0,0.0,0.0,608.0,4069.0,414.0,893.0,68.0,541.0,242.0,593.0,208.0,0.0,0.0,0.0,128.0,0.0,198.0,433.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95467&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.16623115499300684,False,NORMAL,NORMAL
Individual,SPE,MI,"UnitedHealthcare Community Plan, Inc.",71667,No,No,71667MI0010028,HMO,QHP,Silver,https://www.uhc.com/transparency,330437.0,780202.0,190513.0,204912.0,27624.0,103245.0,671.0,159.0,23.7,0.0,0.0,0.0,3492.0,19232.0,1961.0,4456.0,488.0,2443.0,904.0,2594.0,1463.0,,0.0,0.0,681.0,0.0,1268.0,2065.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95467&:refresh,39.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False,,1,False,0.14190676476980973,False,NORMAL,NORMAL
Individual,SPE,MI,"UnitedHealthcare Community Plan, Inc.",71667,No,No,71667MI0010030,HMO,QHP,Bronze,https://www.uhc.com/transparency,330437.0,780202.0,190513.0,204912.0,27624.0,103245.0,671.0,159.0,23.7,0.0,0.0,0.0,20952.0,38224.0,12181.0,11021.0,2381.0,5596.0,1948.0,15131.0,3124.0,,0.0,0.0,3622.0,0.0,2697.0,3939.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95467&:refresh,166.0,36.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,,1,False,0.06442137712968038,False,NORMAL,NORMAL
Individual,SPE,MI,"UnitedHealthcare Community Plan, Inc.",71667,No,No,71667MI0010033,HMO,QHP,Silver,https://www.uhc.com/transparency,330437.0,780202.0,190513.0,204912.0,27624.0,103245.0,671.0,159.0,23.7,0.0,0.0,0.0,2764.0,18927.0,1830.0,4318.0,307.0,2391.0,954.0,2160.0,1103.0,0.0,0.0,0.0,1207.0,0.0,990.0,1841.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95467&:refresh,42.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,,1,False,0.14615401051483884,False,NORMAL,NORMAL
Individual,SPE,MI,"UnitedHealthcare Community Plan, Inc.",71667,No,No,71667MI0010039,HMO,QHP,Bronze,https://www.uhc.com/transparency,330437.0,780202.0,190513.0,204912.0,27624.0,103245.0,671.0,159.0,23.7,0.0,0.0,0.0,56159.0,89530.0,31953.0,24577.0,4485.0,12860.0,5199.0,37331.0,8222.0,,,0.0,7071.0,0.0,7240.0,7934.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95467&:refresh,429.0,84.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,,-1,True,-0.025867770754609998,True,ML,MEDIUM
Individual,SPE,MI,"UnitedHealthcare Community Plan, Inc.",71667,No,No,71667MI0010041,HMO,QHP,Silver,https://www.uhc.com/transparency,330437.0,780202.0,190513.0,204912.0,27624.0,103245.0,671.0,159.0,23.7,0.0,0.0,0.0,11222.0,47585.0,6728.0,10487.0,723.0,5986.0,2433.0,7800.0,2769.0,,0.0,0.0,1798.0,0.0,3125.0,4616.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95467&:refresh,124.0,21.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,,1,False,0.10803487957205599,False,NORMAL,NORMAL
Individual,SPE,MI,"UnitedHealthcare Community Plan, Inc.",71667,No,No,71667MI0010042,HMO,QHP,Gold,https://www.uhc.com/transparency,330437.0,780202.0,190513.0,204912.0,27624.0,103245.0,671.0,159.0,23.7,0.0,0.0,0.0,1299.0,7715.0,892.0,1818.0,114.0,850.0,384.0,1065.0,440.0,0.0,0.0,0.0,238.0,0.0,655.0,645.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95467&:refresh,17.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,,1,False,0.16020962473328498,False,NORMAL,NORMAL
Individual,SPE,MI,"UnitedHealthcare Community Plan, Inc.",71667,No,No,71667MI0010044,HMO,QHP,Bronze,https://www.uhc.com/transparency,330437.0,780202.0,190513.0,204912.0,27624.0,103245.0,671.0,159.0,23.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95467&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.16930082388016232,False,NORMAL,NORMAL
Individual,SPE,MI,"UnitedHealthcare Community Plan, Inc.",71667,No,No,71667MI0010048,HMO,QHP,Gold,https://www.uhc.com/transparency,330437.0,780202.0,190513.0,204912.0,27624.0,103245.0,671.0,159.0,23.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95467&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.16930082388016232,False,NORMAL,NORMAL
Individual,SPE,MI,"UnitedHealthcare Community Plan, Inc.",71667,No,No,71667MI0050001,HMO,QHP,Silver,https://www.uhc.com/transparency,330437.0,780202.0,190513.0,204912.0,27624.0,103245.0,671.0,159.0,23.7,0.0,0.0,0.0,5538.0,32489.0,4006.0,7045.0,513.0,3509.0,1632.0,4758.0,1852.0,,0.0,0.0,975.0,0.0,1755.0,3197.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95467&:refresh,79.0,17.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,,1,False,0.12767492869639552,False,NORMAL,NORMAL
Individual,SPE,MI,"UnitedHealthcare Community Plan, Inc.",71667,No,No,71667MI0050004,HMO,QHP,Silver,https://www.uhc.com/transparency,330437.0,780202.0,190513.0,204912.0,27624.0,103245.0,671.0,159.0,23.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95467&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.16930082388016232,False,NORMAL,NORMAL
Individual,SPE,MI,"UnitedHealthcare Community Plan, Inc.",71667,No,No,71667MI0050005,HMO,QHP,Bronze,https://www.uhc.com/transparency,330437.0,780202.0,190513.0,204912.0,27624.0,103245.0,671.0,159.0,23.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95467&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.16930082388016232,False,NORMAL,NORMAL
Individual,SPE,MI,"UnitedHealthcare Community Plan, Inc.",71667,No,No,71667MI0050006,HMO,QHP,Gold,https://www.uhc.com/transparency,330437.0,780202.0,190513.0,204912.0,27624.0,103245.0,671.0,159.0,23.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=95467&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.16930082388016232,False,NORMAL,NORMAL
Individual,FFE,TX,"Sendero Health Plans, Inc.",71837,No,No,71837TX0010001,HMO,QHP,Silver,https://senderohealth.com/transparency_in_coverage,23432.0,471218.0,10176.0,101311.0,1113.0,75905.0,21.0,14.0,66.67,,,,3710.0,73557.0,1527.0,15710.0,229.0,12943.0,1495.0,860.0,1780.0,,0.0,18.0,1265.0,188.0,11027.0,5702.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=14151&:refresh,130.0,11.0,Ind_QHP,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,,1,False,0.0925563986749095,False,NORMAL,NORMAL
Individual,FFE,TX,"Sendero Health Plans, Inc.",71837,No,No,71837TX0010002,HMO,QHP,Gold,https://senderohealth.com/transparency_in_coverage,23432.0,471218.0,10176.0,101311.0,1113.0,75905.0,21.0,14.0,66.67,,,,884.0,26827.0,371.0,6154.0,36.0,5074.0,732.0,244.0,957.0,,0.0,,302.0,53.0,4118.0,2495.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=14151&:refresh,50.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,False,,1,False,0.14701406191833094,False,NORMAL,NORMAL
Individual,FFE,TX,"Sendero Health Plans, Inc.",71837,No,No,71837TX0010008,HMO,QHP,Bronze,https://senderohealth.com/transparency_in_coverage,23432.0,471218.0,10176.0,101311.0,1113.0,75905.0,21.0,14.0,66.67,,,,1641.0,34187.0,685.0,7730.0,75.0,5347.0,631.0,423.0,851.0,0.0,0.0,,439.0,97.0,5978.0,1868.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=14151&:refresh,100.0,11.0,Ind_QHP,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,,1,False,0.13119120453954713,False,NORMAL,NORMAL
Individual,FFE,TX,"Sendero Health Plans, Inc.",71837,No,No,71837TX0010017,HMO,QHP,Silver,https://senderohealth.com/transparency_in_coverage,23432.0,471218.0,10176.0,101311.0,1113.0,75905.0,21.0,14.0,66.67,,,,5147.0,97630.0,2270.0,20540.0,196.0,15647.0,2184.0,1543.0,2545.0,0.0,0.0,13.0,865.0,178.0,14160.0,7948.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=14151&:refresh,167.0,20.0,Ind_QHP,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,1,False,0.09278052051040164,False,NORMAL,NORMAL
Individual,FFE,TX,"Sendero Health Plans, Inc.",71837,No,No,71837TX0010018,HMO,QHP,Gold,https://senderohealth.com/transparency_in_coverage,23432.0,471218.0,10176.0,101311.0,1113.0,75905.0,21.0,14.0,66.67,,,,1414.0,35798.0,711.0,8193.0,79.0,6281.0,920.0,429.0,953.0,,0.0,53.0,353.0,85.0,5999.0,2400.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=14151&:refresh,81.0,11.0,Ind_QHP,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,,1,False,0.13129131162983043,False,NORMAL,NORMAL
Individual,FFE,TX,"Sendero Health Plans, Inc.",71837,No,No,71837TX0010020,HMO,QHP,Bronze,https://senderohealth.com/transparency_in_coverage,23432.0,471218.0,10176.0,101311.0,1113.0,75905.0,21.0,14.0,66.67,,,,1355.0,28766.0,673.0,6370.0,73.0,4493.0,459.0,422.0,675.0,11.0,0.0,,194.0,56.0,4983.0,1762.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=14151&:refresh,109.0,15.0,Ind_QHP,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,,1,False,0.14360401531560885,False,NORMAL,NORMAL
Individual,FFE,TX,"Sendero Health Plans, Inc.",71837,No,No,71837TX0010022,HMO,QHP,Silver,https://senderohealth.com/transparency_in_coverage,23432.0,471218.0,10176.0,101311.0,1113.0,75905.0,21.0,14.0,66.67,,,,3923.0,76328.0,1441.0,15042.0,196.0,8882.0,1158.0,859.0,1231.0,,0.0,23.0,577.0,132.0,12767.0,3285.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=14151&:refresh,165.0,12.0,Ind_QHP,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,,1,False,0.10752428342756898,False,NORMAL,NORMAL
Individual,SPE,DE,"AmeriHealth Caritas VIP Next, Inc.",72760,No,No,72760DE0010001,HMO,QHP,Bronze,https://www.amerihealthcaritasnext.com/de/transparency-in-coverage-2026.aspx,16445.0,165638.0,7506.0,46346.0,5779.0,33608.0,31.0,14.0,45.16,0.0,0.0,0.0,1118.0,7555.0,646.0,1882.0,344.0,1569.0,293.0,652.0,502.0,0.0,0.0,379.0,87.0,0.0,249.0,366.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=17293&:refresh,35.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,,1,False,0.16378100881966517,False,NORMAL,NORMAL
Individual,SPE,DE,"AmeriHealth Caritas VIP Next, Inc.",72760,No,No,72760DE0010002,HMO,QHP,Bronze,https://www.amerihealthcaritasnext.com/de/transparency-in-coverage-2026.aspx,16445.0,165638.0,7506.0,46346.0,5779.0,33608.0,31.0,14.0,45.16,0.0,0.0,0.0,773.0,7017.0,404.0,1872.0,348.0,1482.0,300.0,404.0,513.0,0.0,0.0,373.0,110.0,0.0,272.0,304.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=17293&:refresh,23.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,,1,False,0.1654765301723189,False,NORMAL,NORMAL
Individual,SPE,DE,"AmeriHealth Caritas VIP Next, Inc.",72760,No,No,72760DE0010003,HMO,QHP,Silver,https://www.amerihealthcaritasnext.com/de/transparency-in-coverage-2026.aspx,16445.0,165638.0,7506.0,46346.0,5779.0,33608.0,31.0,14.0,45.16,0.0,0.0,0.0,4988.0,59027.0,2480.0,17068.0,1701.0,12393.0,2743.0,2503.0,4939.0,0.0,0.0,4149.0,365.0,,2812.0,2035.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=17293&:refresh,155.0,23.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,,1,False,0.08543475966585012,False,NORMAL,NORMAL
Individual,SPE,DE,"AmeriHealth Caritas VIP Next, Inc.",72760,No,No,72760DE0010004,HMO,QHP,Gold,https://www.amerihealthcaritasnext.com/de/transparency-in-coverage-2026.aspx,16445.0,165638.0,7506.0,46346.0,5779.0,33608.0,31.0,14.0,45.16,0.0,0.0,0.0,961.0,11036.0,518.0,3314.0,450.0,2183.0,570.0,523.0,739.0,0.0,0.0,800.0,234.0,0.0,660.0,306.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=17293&:refresh,21.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,,1,False,0.15918285504361168,False,NORMAL,NORMAL
Individual,SPE,DE,"AmeriHealth Caritas VIP Next, Inc.",72760,No,No,72760DE0010006,HMO,QHP,Bronze,https://www.amerihealthcaritasnext.com/de/transparency-in-coverage-2026.aspx,16445.0,165638.0,7506.0,46346.0,5779.0,33608.0,31.0,14.0,45.16,0.0,0.0,0.0,1345.0,13509.0,678.0,3540.0,391.0,2663.0,565.0,681.0,1004.0,0.0,0.0,736.0,140.0,0.0,578.0,514.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=17293&:refresh,54.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,,1,False,0.15811210740472198,False,NORMAL,NORMAL
